id;data;nfe;nf_desconto;valor_bruto;valor_venda;cliente_id
1627;2021-11-25 00:00:00,000;"SO48073";66,05;831,06;765,01;35
1629;2021-11-25 00:00:00,000;"SO48074";14,4;195,39;180,99;396
1630;2021-11-26 00:00:00,000;"SO48076";398,9;5893,58;5494,68;609
1631;2021-11-26 00:00:00,000;"SO48079";249,05;4770,62;4521,57;578
1632;2021-11-26 00:00:00,000;"SO48077";334,7;7782,27;7447,57;660
1633;2021-11-26 00:00:00,000;"SO48078";25,05;121,9;96,85;554
1634;2021-11-27 00:00:00,000;"SO48086";22,5;207,08;184,58;492
1635;2021-11-27 00:00:00,000;"SO48084";128,1;2191,04;2062,94;428
1636;2021-11-27 00:00:00,000;"SO48082";6,95;166,8;159,85;84
1637;2021-11-27 00:00:00,000;"SO48087";362,3;5549,73;5187,43;461
1638;2021-11-27 00:00:00,000;"SO48083";116,3;2082,12;1965,82;69
1639;2021-11-27 00:00:00,000;"SO48080";484,2;7342,92;6858,72;491
1640;2021-11-27 00:00:00,000;"SO48081";21,6;173,68;152,08;151
1641;2021-11-27 00:00:00,000;"SO48085";21,5;276,65;255,15;444
1642;2021-11-28 00:00:00,000;"SO48287";8,2;108,12;99,92;476
1643;2021-11-28 00:00:00,000;"SO48289";6,95;404,69;397,74;496
1644;2021-11-28 00:00:00,000;"SO48290";96,2;1635,17;1538,97;471
1645;2021-11-28 00:00:00,000;"SO48088";60,6;553,24;492,64;39
1646;2021-11-28 00:00:00,000;"SO48288";49;400,18;351,18;651
1648;2021-11-28 00:00:00,000;"SO48090";180,3;2344,38;2164,08;12
1649;2021-11-28 00:00:00,000;"SO48089";410,95;7362,11;6951,16;325
1650;2021-11-28 00:00:00,000;"SO48286";16,5;405,42;388,92;657
1651;2021-11-28 00:00:00,000;"SO48092";50;504,16;454,16;249
1652;2021-11-29 00:00:00,000;"SO48294";9,6;183;173,4;651
1654;2021-11-30 00:00:00,000;"SO48295";523,25;10597,08;10073,83;117
1655;2021-11-29 00:00:00,000;"SO48293";192,8;3213;3020,2;496
1656;2021-11-29 00:00:00,000;"SO48292";224,3;4558,44;4334,14;339
1657;2021-11-30 00:00:00,000;"SO48296";382,9;8026,94;7644,04;286
1658;2021-11-30 00:00:00,000;"SO48298";10,6;168,48;157,88;23
1659;2021-11-30 00:00:00,000;"SO48297";86;1705,94;1619,94;143
1660;2021-12-01 00:00:00,000;"SO48299";490,55;7888,66;7398,11;486
1661;2021-12-01 00:00:00,000;"SO48301";13,9;158,46;144,56;521
1663;2021-12-01 00:00:00,000;"SO48300";17,4;162;144,6;675
1664;2021-12-01 00:00:00,000;"SO48304";55,4;993,21;937,81;367
1665;2021-12-02 00:00:00,000;"SO48306";512,45;9431,55;8919,1;163
1666;2021-12-01 00:00:00,000;"SO48302";8,9;99,84;90,94;522
1667;2021-12-01 00:00:00,000;"SO48303";26,7;115,2;88,5;372
1668;2021-12-02 00:00:00,000;"SO48307";510;9428,34;8918,34;327
1669;2021-12-02 00:00:00,000;"SO48308";77,5;2034,36;1956,86;385
1670;2021-12-03 00:00:00,000;"SO48310";390,5;5146,17;4755,67;267
1671;2021-12-02 00:00:00,000;"SO48309";24,3;449,68;425,38;42
1672;2021-12-03 00:00:00,000;"SO48313";148,95;1767,35;1618,4;243
1673;2021-12-04 00:00:00,000;"SO48314";78,75;1027,55;948,8;241
1674;2021-12-03 00:00:00,000;"SO48312";9,35;237,46;228,11;96
1675;2021-12-03 00:00:00,000;"SO48311";657,85;9266,62;8608,77;54
1676;2021-12-04 00:00:00,000;"SO48317";319,15;6473,94;6154,79;289
1677;2021-12-04 00:00:00,000;"SO48318";407,4;5609,49;5202,09;649
1678;2021-12-04 00:00:00,000;"SO48321";360,15;5650,64;5290,49;357
1679;2021-12-04 00:00:00,000;"SO48316";20,85;158,46;137,61;109
1680;2021-12-04 00:00:00,000;"SO48319";14,6;247,78;233,18;596
1681;2021-12-04 00:00:00,000;"SO48320";25,05;632,58;607,53;15
1682;2021-12-04 00:00:00,000;"SO48315";8,2;116,6;108,4;581
1683;2021-12-05 00:00:00,000;"SO48325";398,4;6888,58;6490,18;288
1684;2021-12-05 00:00:00,000;"SO48331";32,85;693,7;660,85;587
1685;2021-12-05 00:00:00,000;"SO48324";61,3;542,25;480,95;520
1687;2021-12-06 00:00:00,000;"SO48332";305,6;4694,95;4389,35;39
1688;2021-12-05 00:00:00,000;"SO48329";24,3;309,63;285,33;469
1690;2021-12-05 00:00:00,000;"SO48326";38,5;416,65;378,15;123
1691;2021-12-05 00:00:00,000;"SO48328";265,8;4339,64;4073,84;516
1692;2021-12-05 00:00:00,000;"SO48327";25,95;2021,24;1995,29;331
1693;2021-12-05 00:00:00,000;"SO48323";36;649,94;613,94;255
1694;2021-12-06 00:00:00,000;"SO48334";15,3;222,5;207,2;142
1695;2021-12-07 00:00:00,000;"SO48336";623,85;11271,21;10647,36;588
1696;2021-12-06 00:00:00,000;"SO48333";259,5;4809,91;4550,41;40
1697;2021-12-06 00:00:00,000;"SO48335";38,85;546,85;508;306
1698;2021-12-07 00:00:00,000;"SO48338";126,1;1497,98;1371,88;603
1699;2021-12-08 00:00:00,000;"SO48341";448,35;7454,63;7006,28;113
1700;2021-12-07 00:00:00,000;"SO48337";46,65;1075,44;1028,79;562
1701;2021-12-07 00:00:00,000;"SO48339";467,75;9664,62;9196,87;636
1702;2021-12-07 00:00:00,000;"SO48340";155,85;3685,16;3529,31;123
1703;2021-12-08 00:00:00,000;"SO48345";81,4;1119,42;1038,02;319
1704;2021-12-08 00:00:00,000;"SO48344";8,35;136,85;128,5;242
1705;2021-12-08 00:00:00,000;"SO48346";5,3;185,64;180,34;443
1706;2021-12-09 00:00:00,000;"SO48347";466,05;9425,31;8959,26;520
1707;2021-12-08 00:00:00,000;"SO48343";31,85;487,27;455,42;264
1708;2021-12-08 00:00:00,000;"SO48342";25,05;239;213,95;58
1709;2021-12-09 00:00:00,000;"SO48351";244,45;5416,47;5172,02;277
1710;2021-12-09 00:00:00,000;"SO48350";209,5;4454,7;4245,2;281
1711;2021-12-09 00:00:00,000;"SO48349";298,5;7204,05;6905,55;354
1712;2021-12-09 00:00:00,000;"SO48348";125,75;1333,54;1207,79;175
1713;2021-12-10 00:00:00,000;"SO48355";22,6;301,23;278,63;240
1714;2021-12-11 00:00:00,000;"SO48359";443,55;8855,39;8411,84;653
1715;2021-12-10 00:00:00,000;"SO48352";50,65;472,84;422,19;333
1716;2021-12-10 00:00:00,000;"SO48356";279,15;3417,94;3138,79;100
1717;2021-12-10 00:00:00,000;"SO48357";24;341,48;317,48;451
1718;2021-12-10 00:00:00,000;"SO48358";8,35;159,14;150,79;396
1719;2021-12-10 00:00:00,000;"SO48353";31,3;336,89;305,59;176
1720;2021-12-10 00:00:00,000;"SO48354";4,1;142,68;138,58;96
1721;2021-12-11 00:00:00,000;"SO48367";53,55;901,18;847,63;149
1722;2021-12-11 00:00:00,000;"SO48366";53,8;694,84;641,04;5
1723;2021-12-12 00:00:00,000;"SO48370";263,25;4452,04;4188,79;398
1724;2021-12-11 00:00:00,000;"SO48362";18,2;203,84;185,64;232
1725;2021-12-11 00:00:00,000;"SO48365";89,75;1493,66;1403,91;45
1726;2021-12-11 00:00:00,000;"SO48363";553,75;8314,52;7760,77;307
1727;2021-12-11 00:00:00,000;"SO48361";88,35;1412,3;1323,95;12
1728;2021-12-11 00:00:00,000;"SO48369";97,85;1483,2;1385,35;501
1729;2021-12-11 00:00:00,000;"SO48360";29,3;1204,43;1175,13;521
1730;2021-12-11 00:00:00,000;"SO48364";91,8;1327,85;1236,05;563
1731;2021-12-11 00:00:00,000;"SO48368";28,05;247,5;219,45;646
1732;2021-12-12 00:00:00,000;"SO48374";93,05;1327,77;1234,72;44
1733;2021-12-12 00:00:00,000;"SO48375";534,55;9351,04;8816,49;470
1734;2021-12-12 00:00:00,000;"SO48371";105,45;1332,48;1227,03;672
1735;2021-12-12 00:00:00,000;"SO48372";4,2;178,08;173,88;602
1736;2021-12-12 00:00:00,000;"SO48373";312,55;5980,81;5668,26;692
1737;2021-12-13 00:00:00,000;"SO48381";133,6;1423,01;1289,41;371
1738;2021-12-13 00:00:00,000;"SO48379";133,55;1229,36;1095,81;405
1739;2021-12-13 00:00:00,000;"SO48378";581,85;6954,85;6373;212
1740;2021-12-13 00:00:00,000;"SO48376";20,4;247,5;227,1;440
1741;2021-12-13 00:00:00,000;"SO48377";16,7;148,24;131,54;663
1742;2021-12-13 00:00:00,000;"SO48380";258,5;6888,45;6629,95;282
1743;2021-12-14 00:00:00,000;"SO48386";381,15;7612,12;7230,97;498
1744;2021-12-14 00:00:00,000;"SO48382";7,5;180,36;172,86;156
1745;2021-12-14 00:00:00,000;"SO48384";308,65;4391,16;4082,51;471
1746;2021-12-14 00:00:00,000;"SO48385";41,05;1045,69;1004,64;82
1747;2021-12-14 00:00:00,000;"SO48383";45,5;1280,92;1235,42;591
1748;2021-12-15 00:00:00,000;"SO48387";74,65;1401,34;1326,69;130
1749;2021-12-15 00:00:00,000;"SO48388";7,2;400,8;393,6;408
1750;2021-12-15 00:00:00,000;"SO48389";305,5;4729,69;4424,19;253
1751;2021-12-15 00:00:00,000;"SO48391";19,8;868,16;848,36;654
1752;2021-12-16 00:00:00,000;"SO48392";460,1;10489,3;10029,2;127
1753;2021-12-15 00:00:00,000;"SO48390";95,05;2879,56;2784,51;315
1754;2021-12-16 00:00:00,000;"SO48395";391,8;7015,27;6623,47;278
1755;2021-12-16 00:00:00,000;"SO48394";16,7;89,38;72,68;428
1756;2021-12-16 00:00:00,000;"SO48393";466,15;5873,2;5407,05;124
1757;2021-12-17 00:00:00,000;"SO48396";374,75;4946,95;4572,2;295
1758;2021-12-17 00:00:00,000;"SO48733";63,9;577,68;513,78;261
1759;2021-12-17 00:00:00,000;"SO48399";38,2;1207,24;1169,04;210
1760;2021-12-17 00:00:00,000;"SO48732";24,3;805,72;781,42;333
1761;2021-12-17 00:00:00,000;"SO48734";215,9;3838,32;3622,42;269
1762;2021-12-17 00:00:00,000;"SO48730";199,55;4603,96;4404,41;26
1763;2021-12-17 00:00:00,000;"SO48398";44,9;516,96;472,06;29
1764;2021-12-17 00:00:00,000;"SO48397";238,5;4181,8;3943,3;370
1765;2021-12-17 00:00:00,000;"SO48735";192,85;4193,78;4000,93;249
1766;2021-12-17 00:00:00,000;"SO48731";45,45;1012,46;967,01;127
1767;2021-12-18 00:00:00,000;"SO48740";252,95;5097,01;4844,06;672
1768;2021-12-18 00:00:00,000;"SO48737";28,2;341,92;313,72;658
1770;2021-12-18 00:00:00,000;"SO48743";21,9;86,1;64,2;469
1771;2021-12-18 00:00:00,000;"SO48741";209,9;4516,11;4306,21;492
1772;2021-12-18 00:00:00,000;"SO48738";28,4;679,75;651,35;110
1773;2021-12-18 00:00:00,000;"SO48736";25,05;176,66;151,61;85
1774;2021-12-18 00:00:00,000;"SO48739";140,4;2421,9;2281,5;464
1775;2021-12-19 00:00:00,000;"SO48744";151,65;3214,19;3062,54;463
1776;2021-12-20 00:00:00,000;"SO48745";317,6;4754,42;4436,82;257
1777;2021-12-20 00:00:00,000;"SO48746";234,8;4115,15;3880,35;294
1778;2021-12-20 00:00:00,000;"SO48747";66,7;1034,41;967,71;128
1779;2021-12-20 00:00:00,000;"SO48749";55,6;474,15;418,55;372
1780;2021-12-20 00:00:00,000;"SO48748";133,1;747,42;614,32;104
1781;2021-12-22 00:00:00,000;"SO48750";458,9;7892,81;7433,91;488
1782;2021-12-23 00:00:00,000;"SO48751";325,8;5845,58;5519,78;289
1783;2021-12-24 00:00:00,000;"SO48753";109,55;2309,46;2199,91;19
1784;2021-12-23 00:00:00,000;"SO48752";5,6;153;147,4;439
1785;2021-12-24 00:00:00,000;"SO48754";437,85;7105,9;6668,05;382
1786;2021-12-25 00:00:00,000;"SO48755";253,65;3230,76;2977,11;621
1787;2021-12-26 00:00:00,000;"SO48758";465,45;6972,68;6507,23;69
1788;2021-12-26 00:00:00,000;"SO48756";27,3;187,46;160,16;463
1789;2021-12-26 00:00:00,000;"SO48757";347,5;3219,77;2872,27;353
1790;2021-12-28 00:00:00,000;"SO48760";208,1;4975,94;4767,84;580
1791;2021-12-27 00:00:00,000;"SO48759";6,8;345,97;339,17;355
1792;2021-12-29 00:00:00,000;"SO48761";321,1;7199,57;6878,47;517
1793;2021-12-30 00:00:00,000;"SO48763";181,1;2940,39;2759,29;556
1794;2021-12-29 00:00:00,000;"SO48762";25,05;477,46;452,41;142
1795;2021-12-31 00:00:00,000;"SO48765";65,2;805,11;739,91;464
1796;2021-12-30 00:00:00,000;"SO48764";412,75;4910,28;4497,53;65
1797;2022-01-01 00:00:00,000;"SO48766";471,85;6898,25;6426,4;437
1798;2022-01-02 00:00:00,000;"SO48768";274,6;2384,59;2109,99;546
1799;2022-01-01 00:00:00,000;"SO48767";177,45;2584,84;2407,39;445
1800;2022-01-03 00:00:00,000;"SO48769";432,9;7421,06;6988,16;298
1801;2022-01-04 00:00:00,000;"SO48771";433,15;8318,91;7885,76;653
1802;2022-01-03 00:00:00,000;"SO48770";277,1;3869,62;3592,52;15
1803;2022-01-04 00:00:00,000;"SO48772";54,6;830,07;775,47;242
1804;2022-01-05 00:00:00,000;"SO48775";289,6;6757;6467,4;40
1805;2022-01-05 00:00:00,000;"SO48774";220,5;1100,58;880,08;178
1806;2022-01-05 00:00:00,000;"SO48773";30,5;734,54;704,04;484
1807;2022-01-06 00:00:00,000;"SO48776";249,7;4741,1;4491,4;661
1808;2022-01-08 00:00:00,000;"SO48778";506;8363,31;7857,31;220
1809;2022-01-06 00:00:00,000;"SO48777";53,55;602,83;549,28;592
1810;2022-01-08 00:00:00,000;"SO48779";43,9;631,84;587,94;244
1811;2022-01-08 00:00:00,000;"SO48781";13,7;284,14;270,44;54
1812;2022-01-08 00:00:00,000;"SO48780";388,85;4997,86;4609,01;18
1813;2022-01-08 00:00:00,000;"SO48785";99,35;1044,53;945,18;613
1814;2022-01-08 00:00:00,000;"SO48782";15,6;167,28;151,68;81
1815;2022-01-08 00:00:00,000;"SO48783";13,6;249,75;236,15;549
1816;2022-01-08 00:00:00,000;"SO48784";25;288,94;263,94;398
1817;2022-01-09 00:00:00,000;"SO48786";503,65;7842,29;7338,64;445
1818;2022-01-10 00:00:00,000;"SO48788";273,35;6386,71;6113,36;448
1819;2022-01-10 00:00:00,000;"SO48787";85,95;809,5;723,55;498
1820;2022-01-11 00:00:00,000;"SO48790";20,75;623,81;603,06;214
1821;2022-01-11 00:00:00,000;"SO48789";73,05;941,49;868,44;191
1822;2022-01-11 00:00:00,000;"SO48791";316,45;6221,54;5905,09;15
1823;2022-01-12 00:00:00,000;"SO48792";21,6;196,02;174,42;107
1824;2022-01-12 00:00:00,000;"SO48793";26,7;113,28;86,58;18
1826;2022-01-13 00:00:00,000;"SO49040";183,3;3545,75;3362,45;677
1827;2022-01-12 00:00:00,000;"SO49039";53,7;866,49;812,79;176
1828;2022-01-13 00:00:00,000;"SO49041";9,1;654,66;645,56;522
1829;2022-01-13 00:00:00,000;"SO49045";45,15;736,16;691,01;353
1830;2022-01-13 00:00:00,000;"SO49043";15;190,38;175,38;228
1831;2022-01-13 00:00:00,000;"SO49042";13,95;399,09;385,14;206
1832;2022-01-13 00:00:00,000;"SO49044";39,2;474,36;435,16;189
1833;2022-01-14 00:00:00,000;"SO49047";25,05;290,2;265,15;350
1834;2022-01-14 00:00:00,000;"SO49051";16,2;114,24;98,04;380
1835;2022-01-14 00:00:00,000;"SO49046";39,65;396,59;356,94;96
1836;2022-01-14 00:00:00,000;"SO49048";160,5;875,54;715,04;505
1838;2022-01-14 00:00:00,000;"SO49052";337,1;6727,24;6390,14;214
1839;2022-01-14 00:00:00,000;"SO49049";4,1;321,18;317,08;205
1840;2022-01-17 00:00:00,000;"SO49053";529,3;8179,75;7650,45;673
1841;2022-01-17 00:00:00,000;"SO49056";4,8;186;181,2;608
1842;2022-01-17 00:00:00,000;"SO49057";35,55;462,7;427,15;402
1843;2022-01-18 00:00:00,000;"SO49058";570,4;7425,91;6855,51;23
1844;2022-01-17 00:00:00,000;"SO49054";84,2;605,12;520,92;698
1845;2022-01-17 00:00:00,000;"SO49055";18,2;227,5;209,3;220
1846;2022-01-31 00:00:00,000;"SO49061";240,35;3971,4;3731,05;462
1847;2022-01-31 00:00:00,000;"SO49059";14,5;367,2;352,7;385
1848;2022-01-31 00:00:00,000;"SO49060";51,3;475,74;424,44;666
1849;2022-01-31 00:00:00,000;"SO49062";305,4;5780,46;5475,06;699
1850;2022-02-02 00:00:00,000;"SO49068";69,9;1215,44;1145,54;401
1851;2022-02-01 00:00:00,000;"SO49064";17,8;604,94;587,14;446
1852;2022-02-01 00:00:00,000;"SO49065";234,05;3927,69;3693,64;39
1853;2022-02-01 00:00:00,000;"SO49063";36,5;354,75;318,25;446
1854;2022-02-01 00:00:00,000;"SO49066";339,9;5653,55;5313,65;392
1855;2022-02-01 00:00:00,000;"SO49067";11,6;179,82;168,22;393
1856;2022-02-02 00:00:00,000;"SO49069";299,9;4098,1;3798,2;493
1857;2022-02-03 00:00:00,000;"SO49074";162,95;2870,13;2707,18;298
1858;2022-02-02 00:00:00,000;"SO49072";31;1298,01;1267,01;217
1859;2022-02-02 00:00:00,000;"SO49073";40,8;670,11;629,31;639
1860;2022-02-02 00:00:00,000;"SO49070";135,9;2473,46;2337,56;131
1861;2022-02-02 00:00:00,000;"SO49071";25,05;140,3;115,25;24
1862;2022-02-03 00:00:00,000;"SO49077";14,6;109,18;94,58;43
1863;2022-02-03 00:00:00,000;"SO49078";202,8;3459,8;3257;336
1864;2022-02-03 00:00:00,000;"SO49075";24,3;126,56;102,26;468
1865;2022-02-03 00:00:00,000;"SO49079";21,6;290;268,4;13
1866;2022-02-03 00:00:00,000;"SO49080";15,9;629,16;613,26;315
1867;2022-02-03 00:00:00,000;"SO49076";377,1;5181,96;4804,86;63
1868;2022-02-04 00:00:00,000;"SO49086";202,65;4342,02;4139,37;590
1870;2022-02-04 00:00:00,000;"SO49084";172,9;1715,73;1542,83;383
1871;2022-02-04 00:00:00,000;"SO49081";4,1;110,24;106,14;159
1872;2022-02-04 00:00:00,000;"SO49085";261,45;5851,38;5589,93;630
1873;2022-02-04 00:00:00,000;"SO49082";8,9;270,09;261,19;396
1874;2022-02-05 00:00:00,000;"SO49088";55,35;1113,12;1057,77;504
1876;2022-02-05 00:00:00,000;"SO49091";290,85;4002,92;3712,07;124
1877;2022-02-05 00:00:00,000;"SO49089";41,25;421,7;380,45;430
1878;2022-02-05 00:00:00,000;"SO49090";272,3;4100,25;3827,95;252
1879;2022-02-06 00:00:00,000;"SO49092";567,8;6916,81;6349,01;620
1880;2022-02-07 00:00:00,000;"SO49093";415;3343,19;2928,19;267
1881;2022-02-08 00:00:00,000;"SO49095";151,6;3015,13;2863,53;379
1882;2022-02-07 00:00:00,000;"SO49094";294,7;5008,02;4713,32;315
1883;2022-02-08 00:00:00,000;"SO49098";8,4;185,64;177,24;82
1884;2022-02-08 00:00:00,000;"SO49097";12,3;451,04;438,74;408
1885;2022-02-08 00:00:00,000;"SO49096";37,4;675,26;637,86;467
1886;2022-02-08 00:00:00,000;"SO49099";309,1;5926,23;5617,13;514
1887;2022-02-09 00:00:00,000;"SO49100";208,45;3656,73;3448,28;608
1888;2022-02-09 00:00:00,000;"SO49102";15;184,08;169,08;420
1889;2022-02-09 00:00:00,000;"SO49101";397,85;6226,36;5828,51;310
1890;2022-02-09 00:00:00,000;"SO49103";279,7;3842,19;3562,49;111
1891;2022-02-10 00:00:00,000;"SO49104";364,6;5467,71;5103,11;7
1892;2022-02-10 00:00:00,000;"SO49105";237,5;4283,35;4045,85;219
1893;2022-02-12 00:00:00,000;"SO49113";416,65;6374,04;5957,39;168
1894;2022-02-11 00:00:00,000;"SO49107";4,1;120,64;116,54;228
1895;2022-02-11 00:00:00,000;"SO49111";126,2;1054,48;928,28;509
1896;2022-02-11 00:00:00,000;"SO49108";20,85;550,93;530,08;560
1897;2022-02-11 00:00:00,000;"SO49112";117;996,16;879,16;501
1898;2022-02-11 00:00:00,000;"SO49110";14,4;183;168,6;524
1899;2022-02-11 00:00:00,000;"SO49106";81,4;1591,86;1510,46;551
1900;2022-02-11 00:00:00,000;"SO49109";32,95;1124,69;1091,74;446
1901;2022-02-12 00:00:00,000;"SO49114";221,3;2046,78;1825,48;652
1902;2022-02-12 00:00:00,000;"SO49115";229,4;2925,79;2696,39;686
1903;2022-02-13 00:00:00,000;"SO49116";283,2;3603,64;3320,44;214
1904;2022-02-14 00:00:00,000;"SO49118";504,85;8570,12;8065,27;405
1905;2022-02-13 00:00:00,000;"SO49117";447,8;4092,62;3644,82;455
1906;2022-02-14 00:00:00,000;"SO49120";7,65;1122,1;1114,45;149
1907;2022-02-14 00:00:00,000;"SO49123";419,95;5444,7;5024,75;395
1908;2022-02-14 00:00:00,000;"SO49121";15,6;687,62;672,02;68
1909;2022-02-14 00:00:00,000;"SO49122";30,1;1395,35;1365,25;590
1910;2022-02-14 00:00:00,000;"SO49119";88,7;1761,71;1673,01;137
1911;2022-02-15 00:00:00,000;"SO49126";59,25;1748,61;1689,36;504
1912;2022-02-15 00:00:00,000;"SO49127";390,65;6264,18;5873,53;546
1913;2022-02-15 00:00:00,000;"SO49125";327,6;4348,54;4020,94;509
1914;2022-02-15 00:00:00,000;"SO49124";230,2;2428,14;2197,94;659
1915;2022-02-17 00:00:00,000;"SO49129";785,45;7899,12;7113,67;188
1916;2022-02-16 00:00:00,000;"SO49128";22,5;458,13;435,63;367
1917;2022-02-17 00:00:00,000;"SO49131";9,6;118,72;109,12;494
1918;2022-02-17 00:00:00,000;"SO49130";42,7;317,24;274,54;679
1919;2022-02-18 00:00:00,000;"SO49136";340,15;6044,36;5704,21;390
1921;2022-02-18 00:00:00,000;"SO49132";359,95;3862,13;3502,18;382
1922;2022-02-18 00:00:00,000;"SO49133";18,1;788,44;770,34;679
1923;2022-02-18 00:00:00,000;"SO49134";38,1;680,06;641,96;16
1924;2022-02-19 00:00:00,000;"SO49137";20,4;959,25;938,85;145
1925;2022-02-19 00:00:00,000;"SO49138";182,05;3862,66;3680,61;213
1926;2022-02-20 00:00:00,000;"SO49139";381,6;3455,79;3074,19;440
1927;2022-02-20 00:00:00,000;"SO49140";378,75;6812,34;6433,59;78
1928;2022-02-21 00:00:00,000;"SO49145";36,5;938,18;901,68;267
1929;2022-02-21 00:00:00,000;"SO49141";43,5;274,5;231;166
1930;2022-02-21 00:00:00,000;"SO49143";25,05;143,75;118,7;438
1931;2022-02-21 00:00:00,000;"SO49142";7,2;202,07;194,87;383
1932;2022-02-21 00:00:00,000;"SO49144";7,2;348;340,8;693
1933;2022-02-22 00:00:00,000;"SO49146";62,55;1628,51;1565,96;559
1934;2022-02-23 00:00:00,000;"SO49149";516,95;9249,9;8732,95;7
1935;2022-02-22 00:00:00,000;"SO49148";11,5;258,75;247,25;182
1936;2022-02-22 00:00:00,000;"SO49147";509;5414,4;4905,4;188
1937;2022-02-24 00:00:00,000;"SO49151";412,45;4372,16;3959,71;283
1938;2022-02-24 00:00:00,000;"SO49150";36,9;356,74;319,84;637
1939;2022-02-25 00:00:00,000;"SO49152";357,8;4644,87;4287,07;424
1940;2022-02-25 00:00:00,000;"SO49156";159,5;1751,13;1591,63;558
1941;2022-02-25 00:00:00,000;"SO49153";21;483,5;462,5;5
1942;2022-02-25 00:00:00,000;"SO49154";18,95;326,32;307,37;114
1943;2022-02-25 00:00:00,000;"SO49157";238,25;3527,68;3289,43;63
1944;2022-02-26 00:00:00,000;"SO49158";401,45;4644,21;4242,76;354
1946;2022-02-27 00:00:00,000;"SO49160";371,4;6385,12;6013,72;161
1947;2022-02-26 00:00:00,000;"SO49159";192,55;2897,86;2705,31;390
1948;2022-02-28 00:00:00,000;"SO49161";247,3;4513,29;4265,99;632
1949;2022-02-28 00:00:00,000;"SO49165";32,15;822,12;789,97;18
1950;2022-02-28 00:00:00,000;"SO49164";32,8;708,9;676,1;320
1952;2022-03-01 00:00:00,000;"SO49167";512,35;4725,96;4213,61;602
1953;2022-02-28 00:00:00,000;"SO49166";223,4;4094,73;3871,33;383
1954;2022-02-28 00:00:00,000;"SO49163";128,6;951,03;822,43;428
1955;2022-03-02 00:00:00,000;"SO49169";205,75;4598,78;4393,03;563
1956;2022-03-01 00:00:00,000;"SO49168";87,9;499,9;412;211
1957;2022-03-02 00:00:00,000;"SO49170";146;1692,02;1546,02;177
1958;2022-03-02 00:00:00,000;"SO49445";42,5;533,22;490,72;632
1959;2022-03-02 00:00:00,000;"SO49443";6,95;97,44;90,49;637
1960;2022-03-02 00:00:00,000;"SO49444";36,1;1114,74;1078,64;372
1962;2022-03-03 00:00:00,000;"SO49448";16,4;216,24;199,84;428
1963;2022-03-02 00:00:00,000;"SO49446";94,35;1227,5;1133,15;430
1964;2022-03-03 00:00:00,000;"SO49463";24,5;325,15;300,65;200
1965;2022-03-03 00:00:00,000;"SO49458";26,7;106,56;79,86;268
1966;2022-03-03 00:00:00,000;"SO49461";42,9;378,56;335,66;274
1967;2022-03-03 00:00:00,000;"SO49455";4,1;132,5;128,4;690
1968;2022-03-03 00:00:00,000;"SO49450";364,8;2841,65;2476,85;632
1970;2022-03-03 00:00:00,000;"SO49451";21,1;606,27;585,17;182
1971;2022-03-03 00:00:00,000;"SO49453";4,2;96,6;92,4;510
1972;2022-03-03 00:00:00,000;"SO49456";23,5;517,5;494;246
1973;2022-03-03 00:00:00,000;"SO49459";15,9;159,12;143,22;446
1974;2022-03-03 00:00:00,000;"SO49462";17,8;117,12;99,32;507
1975;2022-03-03 00:00:00,000;"SO49464";539,15;7310,13;6770,98;91
1976;2022-03-03 00:00:00,000;"SO49454";16,8;459,08;442,28;532
1977;2022-03-03 00:00:00,000;"SO49460";29,25;1260,8;1231,55;409
1978;2022-03-03 00:00:00,000;"SO49449";20,4;249,75;229,35;295
1979;2022-03-03 00:00:00,000;"SO49452";25,05;148,92;123,87;72
1980;2022-03-06 00:00:00,000;"SO49465";432,55;5897,24;5464,69;85
1981;2022-03-06 00:00:00,000;"SO49468";231,3;3708,39;3477,09;116
1982;2022-03-06 00:00:00,000;"SO49470";15,45;480,1;464,65;489
1983;2022-03-06 00:00:00,000;"SO49469";8,9;222,72;213,82;525
1984;2022-03-06 00:00:00,000;"SO49467";326,35;2739,81;2413,46;325
1985;2022-03-06 00:00:00,000;"SO49466";43,35;462,07;418,72;697
1986;2022-03-06 00:00:00,000;"SO49471";11,2;753,66;742,46;321
1987;2022-03-06 00:00:00,000;"SO49472";202,05;2369,87;2167,82;416
1988;2022-03-07 00:00:00,000;"SO49475";8,1;138,88;130,78;587
1989;2022-03-07 00:00:00,000;"SO49476";228,5;1974,38;1745,88;220
1990;2022-03-08 00:00:00,000;"SO49477";105,05;1021,88;916,83;247
1991;2022-03-07 00:00:00,000;"SO49473";411,5;4992,55;4581,05;474
1992;2022-03-07 00:00:00,000;"SO49474";17,25;374,09;356,84;89
1993;2022-03-09 00:00:00,000;"SO49479";435,35;8522,79;8087,44;256
1994;2022-03-08 00:00:00,000;"SO49478";22,9;215,06;192,16;462
1995;2022-03-09 00:00:00,000;"SO49480";441,2;4957,75;4516,55;650
1996;2022-03-10 00:00:00,000;"SO49481";441,9;6699,83;6257,93;269
1997;2022-03-10 00:00:00,000;"SO49482";138,8;805,02;666,22;546
1998;2022-03-10 00:00:00,000;"SO49484";537,9;6917,97;6380,07;593
1999;2022-03-10 00:00:00,000;"SO49483";90,1;2478,86;2388,76;59
2000;2022-03-12 00:00:00,000;"SO49485";521,3;7003,91;6482,61;402
2001;2022-03-12 00:00:00,000;"SO49487";24,25;622,12;597,87;572
