id;vendas_id;produto_id;item_quantidade;valor_unitario;"valor_bruto "
20616;1750;69;1;111,3;111,3
20685;1756;69;1;129,32;129,32
20922;1767;69;1;121,9;121,9
20988;1776;69;1;117,66;117,66
21060;1781;69;1;107,06;107,06
21101;1782;69;1;114,48;114,48
21307;1793;69;1;119,78;119,78
21477;1801;69;1;129,32;129,32
21548;1804;69;1;132,5;132,5
21617;1808;69;1;131,44;131,44
21666;1816;69;1;128,26;128,26
21743;1818;69;1;106;106
21763;1822;69;1;113,42;113,42
22517;1889;69;1;114,48;114,48
22644;1893;69;1;127,2;127,2
22958;1917;69;1;118,72;118,72
23096;1927;69;1;118,72;118,72
23509;1969;69;1;122,96;122,96
23587;1980;69;1;107,06;107,06
24094;2013;69;1;112,36;112,36
24136;2015;69;1;107,06;107,06
24165;2017;69;1;106;106
24210;2022;69;1;117,66;117,66
24308;2026;69;1;112,36;112,36
24483;2045;69;1;128,26;128,26
24580;2052;69;1;112,36;112,36
24630;2055;69;1;109,18;109,18
24726;2065;69;1;124,02;124,02
25100;2080;69;1;122,96;122,96
25224;2086;69;1;126,14;126,14
25654;2111;69;1;120,84;120,84
25696;2109;69;1;132,5;132,5
25763;2120;69;1;113,42;113,42
25942;2131;69;1;112,36;112,36
26037;2134;69;1;129,32;129,32
26433;2157;69;1;114,48;114,48
26611;2165;69;1;127,2;127,2
26613;2164;69;1;115,54;115,54
27009;2186;69;1;119,78;119,78
27075;2184;69;1;126,14;126,14
27249;2194;69;1;111,3;111,3
27489;2213;69;1;110,24;110,24
27495;2219;69;1;115,54;115,54
27524;2216;69;1;121,9;121,9
27598;2226;69;1;131,44;131,44
28131;2256;69;1;122,96;122,96
28253;2261;69;1;116,6;116,6
28349;2264;69;1;127,2;127,2
28452;2275;69;1;114,48;114,48
28906;2296;69;1;108,12;108,12
28997;2300;69;1;116,6;116,6
29148;2304;69;1;120,84;120,84
29232;2309;69;1;114,48;114,48
29362;2317;69;1;119,78;119,78
29382;2318;69;1;106;106
29393;2319;69;1;115,54;115,54
29419;2324;69;1;130,38;130,38
29571;2336;69;1;126,14;126,14
29677;2341;69;1;132,5;132,5
29892;2359;69;1;110,24;110,24
29978;2362;69;1;106;106
30402;2385;69;1;121,9;121,9
30704;2398;69;1;130,38;130,38
30951;2409;69;1;125,08;125,08
31355;2422;69;1;126,14;126,14
31491;2426;69;1;129,32;129,32
31641;2435;69;1;108,12;108,12
31666;2437;69;1;131,44;131,44
32171;2450;69;1;109,18;109,18
32219;2454;69;1;127,2;127,2
32283;2461;69;1;130,38;130,38
32354;2466;69;1;118,72;118,72
32494;2479;69;1;114,48;114,48
32776;2491;69;1;128,26;128,26
32832;2493;69;1;126,14;126,14
32937;2497;69;1;129,32;129,32
32982;2498;69;1;114,48;114,48
33686;2532;69;1;111,3;111,3
34021;2549;69;1;106;106
34207;2553;69;1;108,12;108,12
35071;2603;69;1;112,36;112,36
35350;2613;69;1;119,78;119,78
36059;2646;69;1;109,18;109,18
36087;2655;69;1;108,12;108,12
36359;2662;69;1;108,12;108,12
36650;2673;69;1;112,36;112,36
36911;2681;69;1;127,2;127,2
37050;2688;69;1;116,6;116,6
37104;2689;69;1;129,32;129,32
37259;2702;69;1;132,5;132,5
37300;2705;69;1;109,18;109,18
37378;2706;69;1;119,78;119,78
37533;2715;69;1;120,84;120,84
37800;2725;69;1;107,06;107,06
37820;2726;69;1;116,6;116,6
38334;2745;69;1;113,42;113,42
39011;2794;69;1;107,06;107,06
39138;2795;69;1;107,06;107,06
39452;2827;69;1;125,08;125,08
39590;2837;69;1;129,32;129,32
40003;2871;69;1;125,08;125,08
40081;2881;69;1;121,9;121,9
40588;2923;69;1;124,02;124,02
40630;2925;69;1;130,38;130,38
41026;1140;69;1;132,5;132,5
41518;1174;69;1;111,3;111,3
41720;1195;69;1;118,72;118,72
41751;1205;69;1;111,3;111,3
42026;2931;69;1;129,32;129,32
42219;2961;69;1;111,3;111,3
42773;2953;69;1;116,6;116,6
42847;571;69;1;107,06;107,06
42899;576;69;1;119,78;119,78
42978;599;69;1;116,6;116,6
43087;622;69;1;111,3;111,3
43187;631;69;1;132,5;132,5
43483;679;69;1;126,14;126,14
43535;695;69;1;128,26;128,26
43635;714;69;1;125,08;125,08
43739;727;69;1;126,14;126,14
43821;755;69;1;107,06;107,06
44021;780;69;1;113,42;113,42
44177;818;69;1;125,08;125,08
44283;829;69;1;132,5;132,5
44542;877;69;1;121,9;121,9
44622;960;69;1;124,02;124,02
44721;966;69;1;122,96;122,96
44937;924;69;1;110,24;110,24
45170;3046;69;1;109,18;109,18
45326;3055;69;1;109,18;109,18
46193;2999;69;1;126,14;126,14
46421;3022;69;1;109,18;109,18
46591;3030;69;1;112,36;112,36
46699;3034;69;1;116,6;116,6
46957;880;69;1;131,44;131,44
47164;201;69;1;122,96;122,96
47236;208;69;1;129,32;129,32
47299;215;69;1;110,24;110,24
47426;229;69;1;132,5;132,5
47806;310;69;1;116,6;116,6
47930;333;69;1;126,14;126,14
47960;338;69;1;113,42;113,42
48020;345;69;1;111,3;111,3
48126;429;69;1;120,84;120,84
48340;391;69;1;112,36;112,36
48393;401;69;1;114,48;114,48
48821;3111;69;1;107,06;107,06
48891;3114;69;1;129,32;129,32
49041;3124;69;1;113,42;113,42
49271;3132;69;1;118,72;118,72
49703;3155;69;1;129,32;129,32
49728;3160;69;1;107,06;107,06
49828;3168;69;1;114,48;114,48
49953;3175;69;1;127,2;127,2
50066;3178;69;1;120,84;120,84
50245;3204;69;1;113,42;113,42
50516;3220;69;1;110,24;110,24
51073;3248;69;1;131,44;131,44
51142;3260;69;1;128,26;128,26
51379;3267;69;1;116,6;116,6
51967;3380;69;1;107,06;107,06
52094;3378;69;1;126,14;126,14
52336;3061;69;1;119,78;119,78
52847;3085;69;1;116,6;116,6
53157;3286;69;1;127,2;127,2
53430;3310;69;1;106;106
53775;3302;69;1;107,06;107,06
53818;3303;69;1;113,42;113,42
54284;3329;69;1;130,38;130,38
54396;3418;69;1;119,78;119,78
70;7;64;1;99,84;99,84
322;34;64;1;97,92;97,92
366;39;64;1;115,2;115,2
726;77;64;1;111,36;111,36
1133;109;64;1;111,36;111,36
1676;168;64;1;99,84;99,84
1849;191;64;1;102,72;102,72
1857;194;64;1;116,16;116,16
1876;192;64;1;115,2;115,2
1903;202;64;1;111,36;111,36
2466;304;64;1;105,6;105,6
2483;306;64;1;105,6;105,6
2587;326;64;1;120;120
2663;334;64;1;102,72;102,72
2689;339;64;1;107,52;107,52
2748;348;64;1;103,68;103,68
2967;377;64;1;96;96
2998;386;64;1;104,64;104,64
3255;421;64;1;109,44;109,44
3774;462;64;1;106,56;106,56
3858;470;64;1;116,16;116,16
3887;474;64;1;106,56;106,56
4105;489;64;1;115,2;115,2
4474;528;64;1;113,28;113,28
4486;526;64;1;100,8;100,8
4525;535;64;1;103,68;103,68
4631;552;64;1;102,72;102,72
4996;595;64;1;112,32;112,32
5160;611;64;1;118,08;118,08
5195;634;64;1;119,04;119,04
5247;626;64;1;120;120
6136;782;64;1;97,92;97,92
6343;822;64;1;99,84;99,84
6686;899;64;1;119,04;119,04
6916;913;64;1;108,48;108,48
6951;919;64;1;99,84;99,84
7288;956;64;1;102,72;102,72
7580;987;64;1;118,08;118,08
7794;1007;64;1;118,08;118,08
7957;1017;64;1;112,32;112,32
8392;1055;64;1;111,36;111,36
8846;1073;64;1;107,52;107,52
8999;1081;64;1;102,72;102,72
9210;1093;64;1;116,16;116,16
9296;1098;64;1;99,84;99,84
9441;1102;64;1;118,08;118,08
9615;1118;64;1;116,16;116,16
9632;1121;64;1;100,8;100,8
9713;1129;64;1;101,76;101,76
9739;1130;64;1;116,16;116,16
9881;1141;64;1;98,88;98,88
9950;1146;64;1;106,56;106,56
10459;1192;64;1;112,32;112,32
10496;1194;64;1;112,32;112,32
11110;1236;64;1;110,4;110,4
11172;1242;64;1;98,88;98,88
11191;1237;64;1;108,48;108,48
11669;1259;64;1;112,32;112,32
11837;1267;64;1;107,52;107,52
11882;1270;64;1;112,32;112,32
12209;1288;64;1;116,16;116,16
12308;1290;64;1;109,44;109,44
12350;1292;64;1;108,48;108,48
12513;1297;64;1;111,36;111,36
12618;1305;64;1;99,84;99,84
13147;1332;64;1;118,08;118,08
13188;1331;64;1;106,56;106,56
13371;1338;64;1;107,52;107,52
13706;1357;64;1;106,56;106,56
13847;1365;64;1;112,32;112,32
14045;1375;64;1;115,2;115,2
14305;1384;64;1;105,6;105,6
14348;1385;64;1;118,08;118,08
14411;1391;64;1;113,28;113,28
14525;1398;64;1;108,48;108,48
14561;1402;64;1;96;96
15075;1431;64;1;96,96;96,96
15609;1452;64;1;107,52;107,52
15708;1460;64;1;107,52;107,52
15775;1459;64;1;104,64;104,64
15988;1470;64;1;99,84;99,84
15995;1469;64;1;101,76;101,76
16012;1473;64;1;97,92;97,92
16154;1483;64;1;110,4;110,4
16176;1484;64;1;103,68;103,68
16717;1512;64;1;106,56;106,56
16902;1522;64;1;117,12;117,12
17018;1532;64;1;113,28;113,28
17202;1544;64;1;102,72;102,72
17313;1549;64;1;116,16;116,16
17325;1548;64;1;116,16;116,16
17408;1555;64;1;113,28;113,28
17495;1557;64;1;115,2;115,2
17546;1560;64;1;113,28;113,28
17586;1562;64;1;96;96
17637;1566;64;1;107,52;107,52
17735;1568;64;1;98,88;98,88
17996;1581;64;1;104,64;104,64
18386;1608;64;1;96,96;96,96
18799;1627;64;1;114,24;114,24
18896;1631;64;1;117,12;117,12
19079;1647;64;1;99,84;99,84
19145;1655;64;1;108,48;108,48
19897;1702;64;1;115,2;115,2
19953;1708;64;1;105,6;105,6
20106;1709;64;1;104,64;104,64
20336;1736;64;1;102,72;102,72
20377;1733;64;1;119,04;119,04
20647;1752;64;1;106,56;106,56
20690;1756;64;1;96,96;96,96
20828;1762;64;1;103,68;103,68
20941;1767;64;1;106,56;106,56
21079;1781;64;1;99,84;99,84
21141;1785;64;1;96,96;96,96
21203;1787;64;1;106,56;106,56
21338;1796;64;1;111,36;111,36
21626;1808;64;1;107,52;107,52
22141;1858;64;1;104,64;104,64
22408;1882;64;1;116,16;116,16
22519;1889;64;1;119,04;119,04
22539;1890;64;1;112,32;112,32
22695;1902;64;1;117,12;117,12
22811;1907;64;1;104,64;104,64
23575;1980;64;1;114,24;114,24
23627;1983;64;1;106,56;106,56
24761;2066;64;1;104,64;104,64
24964;2073;64;1;117,12;117,12
25135;2081;64;1;98,88;98,88
25259;2087;64;1;105,6;105,6
25358;2094;64;1;102,72;102,72
25507;2103;64;1;108,48;108,48
25527;2105;64;1;98,88;98,88
25841;2125;64;1;115,2;115,2
26203;2145;64;1;111,36;111,36
26459;2158;64;1;112,32;112,32
26801;2174;64;1;97,92;97,92
26946;2176;64;1;103,68;103,68
26971;2177;64;1;105,6;105,6
27256;2194;64;1;100,8;100,8
27589;2225;64;1;119,04;119,04
27730;2231;64;1;97,92;97,92
27916;2244;64;1;116,16;116,16
27969;2247;64;1;97,92;97,92
27981;2245;64;1;116,16;116,16
28211;2258;64;1;111,36;111,36
28270;2262;64;1;104,64;104,64
28406;2271;64;1;96,96;96,96
28782;2289;64;1;100,8;100,8
29129;2304;64;1;100,8;100,8
29445;2325;64;1;106,56;106,56
29676;2340;64;1;96,96;96,96
29708;2341;64;1;109,44;109,44
29748;2344;64;1;107,52;107,52
29934;2357;64;1;97,92;97,92
30271;2378;64;1;96,96;96,96
30325;2382;64;1;103,68;103,68
30900;2404;64;1;96,96;96,96
30952;2409;64;1;107,52;107,52
31243;2418;64;1;99,84;99,84
31436;2423;64;1;111,36;111,36
31597;2432;64;1;96,96;96,96
31633;2435;64;1;102,72;102,72
31771;2436;64;1;102,72;102,72
31875;2443;64;1;108,48;108,48
31943;2445;64;1;100,8;100,8
32280;2461;64;1;98,88;98,88
32315;2469;64;1;101,76;101,76
32357;2466;64;1;113,28;113,28
32793;2491;64;1;120;120
32801;2492;64;1;98,88;98,88
33079;2503;64;1;96;96
33108;2502;64;1;116,16;116,16
33807;2539;64;1;109,44;109,44
33906;2545;64;1;107,52;107,52
34356;2562;64;1;116,16;116,16
34394;2566;64;1;111,36;111,36
34793;2593;64;1;118,08;118,08
34835;2596;64;1;118,08;118,08
35684;2629;64;1;110,4;110,4
35983;2638;64;1;96;96
36507;2668;64;1;110,4;110,4
36653;2674;64;1;118,08;118,08
36723;2675;64;1;98,88;98,88
36791;2679;64;1;96;96
36923;2681;64;1;103,68;103,68
37376;2706;64;1;107,52;107,52
38112;2737;64;1;100,8;100,8
38173;2739;64;1;116,16;116,16
38635;2767;64;1;115,2;115,2
38902;2783;64;1;119,04;119,04
39013;2794;64;1;104,64;104,64
39033;2791;64;1;96,96;96,96
39189;2804;64;1;103,68;103,68
39305;2811;64;1;96,96;96,96
40069;2881;64;1;113,28;113,28
40121;2885;64;1;100,8;100,8
40792;1117;64;1;114,24;114,24
40809;1122;64;1;118,08;118,08
40890;1128;64;1;109,44;109,44
40916;1138;64;1;115,2;115,2
41058;1140;64;1;97,92;97,92
41127;1145;64;1;112,32;112,32
41636;1193;64;1;99,84;99,84
41673;1195;64;1;117,12;117,12
42287;2964;64;1;100,8;100,8
42349;2939;64;1;100,8;100,8
42368;2935;64;1;100,8;100,8
42922;604;64;1;110,4;110,4
43086;622;64;1;102,72;102,72
43121;635;64;1;105,6;105,6
43173;625;64;1;105,6;105,6
44062;781;64;1;115,2;115,2
44269;821;64;1;106,56;106,56
44612;960;64;1;108,48;108,48
44842;914;64;1;117,12;117,12
44877;918;64;1;108,48;108,48
45160;3047;64;1;98,88;98,88
45358;3058;64;1;119,04;119,04
45618;3011;64;1;96,96;96,96
45661;3006;64;1;113,28;113,28
45724;2976;64;1;114,24;114,24
45838;2979;64;1;115,2;115,2
45874;2982;64;1;96,96;96,96
46388;3022;64;1;117,12;117,12
46940;880;64;1;98,88;98,88
47113;279;64;1;113,28;113,28
47121;195;64;1;116,16;116,16
47140;281;64;1;107,52;107,52
47167;201;64;1;109,44;109,44
47730;303;64;1;116,16;116,16
47747;307;64;1;115,2;115,2
47851;327;64;1;103,68;103,68
47927;333;64;1;112,32;112,32
47953;338;64;1;110,4;110,4
48012;347;64;1;118,08;118,08
48231;387;64;1;105,6;105,6
48262;388;64;1;98,88;98,88
48843;3117;64;1;98,88;98,88
49256;3190;64;1;96;96
49353;3187;64;1;109,44;109,44
49536;3136;64;1;108,48;108,48
49602;3145;64;1;98,88;98,88
50354;3211;64;1;100,8;100,8
50410;3216;64;1;106,56;106,56
50563;3217;64;1;101,76;101,76
50793;3227;64;1;115,2;115,2
50834;3222;64;1;111,36;111,36
51104;3251;64;1;119,04;119,04
51147;3260;64;1;105,6;105,6
51285;3262;64;1;113,28;113,28
51398;3267;64;1;97,92;97,92
51591;3357;64;1;99,84;99,84
51858;3385;64;1;111,36;111,36
51969;3380;64;1;110,4;110,4
51989;3376;64;1;97,92;97,92
52145;3391;64;1;108,48;108,48
52261;3399;64;1;106,56;106,56
52470;3068;64;1;104,64;104,64
52515;3065;64;1;106,56;106,56
52842;3085;64;1;101,76;101,76
52941;3087;64;1;108,48;108,48
52983;3088;64;1;117,12;117,12
53146;3284;64;1;106,56;106,56
53251;3342;64;1;103,68;103,68
53780;3306;64;1;114,24;114,24
53821;3303;64;1;119,04;119,04
54004;3317;64;1;98,88;98,88
54339;3340;64;1;97,92;97,92
54368;3416;64;1;96,96;96,96
54467;3424;64;1;104,64;104,64
54534;3422;64;1;111,36;111,36
496;56;31;1;151,2;151,2
759;80;31;1;165,6;165,6
874;92;31;1;169,92;169,92
924;97;31;1;158,4;158,4
1540;155;31;1;174,24;174,24
1805;188;31;1;172,8;172,8
1950;200;31;1;146,88;146,88
2013;210;31;1;178,56;178,56
2350;287;31;1;175,68;175,68
2816;354;31;1;155,52;155,52
3000;386;31;1;177,12;177,12
3112;399;31;1;146,88;146,88
3142;403;31;1;172,8;172,8
3265;416;31;1;162,72;162,72
3300;419;31;1;171,36;171,36
3370;428;31;1;165,6;165,6
3677;457;31;1;152,64;152,64
3725;463;31;1;145,44;145,44
3836;466;31;1;145,44;145,44
3979;480;31;1;167,04;167,04
4217;498;31;1;149,76;149,76
4251;507;31;1;161,28;161,28
4310;515;31;1;156,96;156,96
4402;521;31;1;152,64;152,64
4464;529;31;1;145,44;145,44
4511;533;31;1;148,32;148,32
4870;567;31;1;151,2;151,2
5229;636;31;1;144;144
5653;715;31;1;156,96;156,96
5806;728;31;1;159,84;159,84
6008;765;31;1;168,48;168,48
6049;767;31;1;145,44;145,44
6072;772;31;1;152,64;152,64
6149;782;31;1;158,4;158,4
6205;788;31;1;167,04;167,04
6312;816;31;1;177,12;177,12
6408;833;31;1;180;180
6446;839;31;1;155,52;155,52
6456;850;31;1;155,52;155,52
6668;893;31;1;156,96;156,96
6903;916;31;1;171,36;171,36
7080;932;31;1;175,68;175,68
7151;944;31;1;145,44;145,44
7528;980;31;1;165,6;165,6
7687;1001;31;1;159,84;159,84
7771;1006;31;1;152,64;152,64
7846;1014;31;1;159,84;159,84
8045;1026;31;1;171,36;171,36
8092;1023;31;1;156,96;156,96
8327;1042;31;1;148,32;148,32
8552;1063;31;1;155,52;155,52
8683;1068;31;1;174,24;174,24
8824;1072;31;1;169,92;169,92
9020;1083;31;1;162,72;162,72
9416;1102;31;1;152,64;152,64
9490;1104;31;1;169,92;169,92
9789;1130;31;1;175,68;175,68
10085;1147;31;1;164,16;164,16
10411;1188;31;1;146,88;146,88
10793;1225;31;1;178,56;178,56
10872;1228;31;1;167,04;167,04
11616;1257;31;1;156,96;156,96
11933;1271;31;1;165,6;165,6
12230;1289;31;1;156,96;156,96
12440;1296;31;1;148,32;148,32
12467;1298;31;1;168,48;168,48
13030;1325;31;1;145,44;145,44
13215;1330;31;1;164,16;164,16
13375;1338;31;1;161,28;161,28
13551;1347;31;1;172,8;172,8
13637;1350;31;1;162,72;162,72
13803;1361;31;1;159,84;159,84
13925;1367;31;1;167,04;167,04
14086;1375;31;1;167,04;167,04
14664;1407;31;1;164,16;164,16
14723;1410;31;1;161,28;161,28
14788;1416;31;1;171,36;171,36
14801;1418;31;1;172,8;172,8
14856;1419;31;1;174,24;174,24
14905;1421;31;1;159,84;159,84
14957;1428;31;1;146,88;146,88
15271;1437;31;1;161,28;161,28
15293;1439;31;1;146,88;146,88
15408;1445;31;1;155,52;155,52
15426;1447;31;1;148,32;148,32
15632;1452;31;1;168,48;168,48
15645;1455;31;1;149,76;149,76
15719;1460;31;1;155,52;155,52
15781;1466;31;1;158,4;158,4
15858;1462;31;1;144;144
15959;1475;31;1;177,12;177,12
16113;1480;31;1;171,36;171,36
16274;1495;31;1;151,2;151,2
16752;1511;31;1;168,48;168,48
16782;1518;31;1;156,96;156,96
17213;1544;31;1;158,4;158,4
17475;1552;31;1;172,8;172,8
17947;1583;31;1;144;144
18025;1588;31;1;178,56;178,56
18394;1608;31;1;175,68;175,68
18626;1617;31;1;148,32;148,32
19125;1656;31;1;174,24;174,24
20757;1757;31;1;177,12;177,12
20792;1764;31;1;172,8;172,8
20976;1775;31;1;177,12;177,12
21288;1792;31;1;178,56;178,56
21463;1802;31;1;164,16;164,16
21525;1806;31;1;167,04;167,04
22162;1857;31;1;161,28;161,28
22240;1872;31;1;146,88;146,88
22419;1882;31;1;152,64;152,64
22506;1889;31;1;145,44;145,44
22584;1892;31;1;148,32;148,32
22672;1901;31;1;158,4;158,4
22683;1902;31;1;174,24;174,24
22707;1903;31;1;159,84;159,84
22765;1904;31;1;177,12;177,12
22917;1915;31;1;146,88;146,88
22975;1921;31;1;175,68;175,68
23004;1919;31;1;180;180
24384;2033;31;1;156,96;156,96
24541;2046;31;1;169,92;169,92
24706;2058;31;1;145,44;145,44
24874;2071;31;1;152,64;152,64
25021;2076;31;1;162,72;162,72
25678;2109;31;1;171,36;171,36
25712;2117;31;1;175,68;175,68
25791;2121;31;1;168,48;168,48
25947;2131;31;1;172,8;172,8
26306;2153;31;1;152,64;152,64
26569;2166;31;1;164,16;164,16
26894;2178;31;1;171,36;171,36
27028;2182;31;1;146,88;146,88
27345;2203;31;1;151,2;151,2
27362;2206;31;1;146,88;146,88
27458;2217;31;1;148,32;148,32
27583;2225;31;1;149,76;149,76
27848;2242;31;1;154,08;154,08
27873;2243;31;1;164,16;164,16
28224;2261;31;1;146,88;146,88
28311;2263;31;1;180;180
28420;2271;31;1;180;180
28512;2277;31;1;156,96;156,96
28640;2281;31;1;154,08;154,08
28850;2292;31;1;152,64;152,64
28989;2298;31;1;146,88;146,88
29290;2313;31;1;168,48;168,48
29441;2325;31;1;144;144
29591;2336;31;1;171,36;171,36
30156;2372;31;1;146,88;146,88
30301;2382;31;1;175,68;175,68
30601;2395;31;1;162,72;162,72
30653;2397;31;1;146,88;146,88
30730;2399;31;1;174,24;174,24
31032;2413;31;1;180;180
31397;2423;31;1;172,8;172,8
31615;2435;31;1;175,68;175,68
31674;2437;31;1;146,88;146,88
31721;2439;31;1;164,16;164,16
31762;2436;31;1;172,8;172,8
31896;2443;31;1;146,88;146,88
31973;2444;31;1;177,12;177,12
32416;2475;31;1;145,44;145,44
32472;2477;31;1;165,6;165,6
32942;2497;31;1;155,52;155,52
33115;2502;31;1;145,44;145,44
33138;2506;31;1;175,68;175,68
33842;2540;31;1;158,4;158,4
34333;2558;31;1;174,24;174,24
34515;2569;31;1;168,48;168,48
34644;2586;31;1;168,48;168,48
35117;2604;31;1;152,64;152,64
35317;2612;31;1;155,52;155,52
35334;2613;31;1;145,44;145,44
35579;2623;31;1;155,52;155,52
35624;2624;31;1;164,16;164,16
36670;2674;31;1;148,32;148,32
36697;2675;31;1;174,24;174,24
36772;2676;31;1;165,6;165,6
36942;2681;31;1;162,72;162,72
37087;2688;31;1;149,76;149,76
37214;2701;31;1;169,92;169,92
37597;2716;31;1;180;180
37650;2717;31;1;165,6;165,6
37722;2721;31;1;165,6;165,6
37803;2725;31;1;172,8;172,8
38656;2766;31;1;164,16;164,16
38734;2782;31;1;164,16;164,16
38913;2783;31;1;178,56;178,56
39000;2794;31;1;165,6;165,6
39078;2793;31;1;165,6;165,6
39166;2803;31;1;155,52;155,52
39177;2804;31;1;159,84;159,84
39201;2805;31;1;148,32;148,32
39259;2806;31;1;161,28;161,28
39411;2824;31;1;145,44;145,44
39469;2834;31;1;162,72;162,72
39498;2829;31;1;167,04;167,04
40667;1103;31;1;175,68;175,68
40966;1138;31;1;162,72;162,72
41262;1148;31;1;162,72;162,72
41588;1189;31;1;177,12;177,12
41970;2929;31;1;171,36;171,36
42049;2933;31;1;171,36;171,36
42793;2955;31;1;145,44;145,44
43155;637;31;1;161,28;161,28
43579;716;31;1;161,28;161,28
43732;727;31;1;155,52;155,52
43934;766;31;1;168,48;168,48
43975;769;31;1;144;144
43998;773;31;1;174,24;174,24
44075;781;31;1;155,52;155,52
44131;789;31;1;145,44;145,44
44238;815;31;1;171,36;171,36
44334;834;31;1;149,76;149,76
44372;848;31;1;161,28;161,28
44382;849;31;1;152,64;152,64
44594;894;31;1;154,08;154,08
44829;915;31;1;169,92;169,92
45006;931;31;1;146,88;146,88
45116;3048;31;1;164,16;164,16
45238;3050;31;1;149,76;149,76
45399;3058;31;1;148,32;148,32
45977;2987;31;1;167,04;167,04
46036;2990;31;1;172,8;172,8
46101;3000;31;1;154,08;154,08
46114;2998;31;1;159,84;159,84
46169;2999;31;1;172,8;172,8
46218;3002;31;1;159,84;159,84
46270;3015;31;1;149,76;149,76
46584;3030;31;1;158,4;158,4
46606;3027;31;1;165,6;165,6
46721;3034;31;1;148,32;148,32
46739;3036;31;1;156,96;156,96
47069;271;31;1;145,44;145,44
47214;199;31;1;180;180
47277;211;31;1;164,16;164,16
47614;296;31;1;158,4;158,4
48080;427;31;1;172,8;172,8
48264;388;31;1;175,68;175,68
48376;398;31;1;167,04;167,04
48406;402;31;1;168,48;168,48
48482;3097;31;1;168,48;168,48
48851;3117;31;1;144;144
49083;3126;31;1;180;180
49582;3148;31;1;151,2;151,2
51214;3258;31;1;159,84;159,84
51249;3265;31;1;178,56;178,56
51612;3358;31;1;154,08;154,08
51690;3373;31;1;174,24;174,24
51869;3385;31;1;167,04;167,04
51956;3380;31;1;161,28;161,28
52034;3377;31;1;144;144
52122;3390;31;1;151,2;151,2
52133;3391;31;1;152,64;152,64
52157;3395;31;1;146,88;146,88
52215;3397;31;1;172,8;172,8
52566;3067;31;1;174,24;174,24
52863;3086;31;1;156,96;156,96
53073;3093;31;1;161,28;161,28
53100;3289;31;1;154,08;154,08
53663;3295;31;1;151,2;151,2
53848;3300;31;1;169,92;169,92
54008;3317;31;1;171,36;171,36
54184;3324;31;1;175,68;175,68
54270;3329;31;1;162,72;162,72
54391;3416;31;1;146,88;146,88
54404;3418;31;1;161,28;161,28
54478;3424;31;1;144;144
54540;3430;31;1;156,96;156,96
54617;3426;31;1;175,68;175,68
100;8;81;1;192,05;192,05
121;13;81;1;167;167
143;16;81;1;168,67;168,67
252;25;81;1;182,03;182,03
500;56;81;1;167;167
561;62;81;1;170,34;170,34
582;61;81;1;170,34;170,34
732;76;81;1;187,04;187,04
847;87;81;1;173,68;173,68
1121;115;81;1;185,37;185,37
1148;112;81;1;205,41;205,41
1253;122;81;1;175,35;175,35
1381;142;81;1;200,4;200,4
1389;145;81;1;172,01;172,01
1446;150;81;1;192,05;192,05
2375;288;81;1;193,72;193,72
2439;309;81;1;185,37;185,37
2482;306;81;1;177,02;177,02
2537;311;81;1;200,4;200,4
2632;337;81;1;178,69;178,69
2840;357;81;1;200,4;200,4
3006;386;81;1;207,08;207,08
3313;422;81;1;167;167
3937;473;81;1;175,35;175,35
4000;482;81;1;203,74;203,74
4257;507;81;1;167;167
4291;505;81;1;168,67;168,67
4447;523;81;1;167;167
5142;618;81;1;190,38;190,38
5149;610;81;1;200,4;200,4
5506;676;81;1;180,36;180,36
5723;723;81;1;203,74;203,74
5918;738;81;1;187,04;187,04
6440;839;81;1;192,05;192,05
6556;858;81;1;187,04;187,04
6836;906;81;1;200,4;200,4
7052;927;81;1;173,68;173,68
7212;942;81;1;185,37;185,37
7700;1001;81;1;183,7;183,7
7714;1000;81;1;195,39;195,39
7946;1015;81;1;205,41;205,41
7977;1021;81;1;185,37;185,37
8035;1026;81;1;175,35;175,35
8191;1033;81;1;170,34;170,34
9051;1084;81;1;202,07;202,07
9338;1099;81;1;188,71;188,71
9689;1125;81;1;207,08;207,08
9696;1129;81;1;203,74;203,74
10243;1162;81;1;190,38;190,38
10472;1199;81;1;208,75;208,75
10828;1225;81;1;180,36;180,36
10944;1230;81;1;193,72;193,72
11104;1236;81;1;185,37;185,37
11212;1237;81;1;173,68;173,68
11314;1247;81;1;193,72;193,72
11349;1245;81;1;167;167
11561;1255;81;1;207,08;207,08
11654;1258;81;1;197,06;197,06
12009;1274;81;1;197,06;197,06
12047;1278;81;1;183,7;183,7
12261;1289;81;1;202,07;202,07
12285;1290;81;1;167;167
12461;1296;81;1;182,03;182,03
12646;1305;81;1;183,7;183,7
12905;1317;81;1;200,4;200,4
13213;1330;81;1;183,7;183,7
13262;1335;81;1;170,34;170,34
13331;1336;81;1;183,7;183,7
13598;1349;81;1;195,39;195,39
13713;1357;81;1;190,38;190,38
13962;1371;81;1;173,68;173,68
14197;1380;81;1;205,41;205,41
14457;1393;81;1;173,68;173,68
14613;1400;81;1;192,05;192,05
14646;1406;81;1;170,34;170,34
14682;1411;81;1;170,34;170,34
14695;1412;81;1;178,69;178,69
15077;1431;81;1;177,02;177,02
15142;1432;81;1;208,75;208,75
15195;1433;81;1;208,75;208,75
15448;1447;81;1;188,71;188,71
15594;1452;81;1;188,71;188,71
16159;1483;81;1;205,41;205,41
16327;1493;81;1;207,08;207,08
